	Brain_1.CEL	Brain_2.CEL	Fetal_brain_1.CEL	Fetal_brain_2.CEL	Fetal_liver_1.CEL	Fetal_liver_2.CEL	Liver_1.CEL	Liver_2.CEL
32607_at	6565.76406633421	6303.65999576283	11498.8611432794	11714.7784605442	1007.79878042347	1223.98439195671	584.875222710976	601.457912365151
32608_at	1381.41709732038	1377.78864488317	1139.72438082933	1177.02696054735	1349.26233688248	1431.84047436731	1597.05035737312	1510.18760144327
32609_at	856.486703033676	936.377559945303	713.018136228266	838.223202384931	1602.4034903517	1897.02460585636	1359.98091118312	1049.76229281039
32610_at	1133.40786280991	1188.51357666059	1179.00124797815	1101.38507606599	1143.72211061478	1102.82986233265	1251.04183425858	1259.46934033684
32611_at	5790.09684099198	4655.11785093355	2137.63003336745	2565.98982459532	2713.14329423517	3086.92964668489	2359.62130903839	3479.63515322749
32612_at	2589.47484804433	2308.85007500157	494.648265260562	463.329876886012	1985.04988197776	2038.81250574115	462.959567269951	436.445478283796
32613_at	769.215804228014	684.738880730554	814.087271961037	746.300815540601	923.522344083933	955.603655211055	1030.81809806666	1112.17967244899
32614_at	3632.17268513879	3477.5572191955	1129.95467907902	1210.83250486963	537.876724637492	476.339730603301	545.058538913125	529.926057289249
32615_at	638.893890279795	519.250575520657	567.449926793767	609.060034790684	480.80706998648	521.867999501197	432.820376070344	389.05476319828
32616_at	677.680203791202	644.72172155847	649.972492220571	737.364979189149	793.016432610605	820.645451975522	866.716430566364	799.704915255748
32617_at	851.297165713466	709.596084630916	885.227816016526	741.320593924895	867.533599811875	1011.12073408075	1549.91327254562	1459.58780377709
32618_at	434.674855158528	403.241227546574	391.702540752628	414.982087039053	386.446193589392	419.417416670241	325.213368388061	356.630106731553
32619_at	525.302087793304	501.682228914656	515.965848777475	571.704016781869	587.213074660042	558.055560106207	698.23801933461	707.841695056999
32620_at	623.350304286344	561.672129339894	488.323120124502	489.599496094785	1032.17226630378	972.229264049408	3614.7583250279	3615.26584907271
32621_at	425.345244301626	477.601878984733	564.099989211306	606.166179229896	453.81080554462	508.031851955326	389.272328762241	375.129136333622
32622_at	1472.850904194	1690.14627492016	931.321137192516	963.551718113263	1602.86973330184	1820.3942834827	1841.39345956852	1389.77252919662
32623_at	6201.42208335388	6579.75121262782	4093.33179622348	4243.73180557183	784.453276655562	726.546507128029	807.949085783476	815.987375593869
32624_at	460.919112178833	423.475704663123	667.104872616268	752.513977090183	324.260122112676	330.15679331723	343.037350165207	373.179787033323
32625_at	1070.90730261481	1040.6882339333	1098.4583168972	1109.44689156854	1228.98272056112	1222.24284354433	1489.72859944311	1271.4944216043
32626_at	515.153008024622	567.385253373329	979.84932714645	1005.68635214708	494.809023427365	540.777493249284	490.246933618812	474.891635818909
32627_at	1099.26688062585	985.224295737503	1492.33313977182	1164.83254419549	833.48592538131	781.369463881882	885.813787280795	1036.20689841379
32628_at	492.388978815681	490.163128626577	597.852330930318	607.79927690504	453.619188221132	441.093932342225	402.094915873583	449.023161129485
32629_f_at	1339.81091309279	1390.97884330604	1579.35718948207	1399.13775738841	1838.13936924785	1764.43069934724	2173.52415025759	2228.32655001348
32630_f_at	697.433138427231	821.073190023139	893.365027738718	1033.44541732903	991.655247489701	967.198383647185	1112.86503061685	1014.10454205444
32631_at	642.008987351039	629.009642562028	923.344367170095	828.567662829596	798.306694524209	949.33110734213	901.146074905064	1119.38555592118
32632_g_at	1045.76541358432	1223.21661943798	757.888704208598	713.948014469095	867.885687185745	909.909332741761	1093.64800670767	1038.4919799112
32633_at	942.612096585112	1077.5850447846	755.06196098761	713.427867166826	843.406718274909	746.879312752134	956.238949026173	924.094242012324
32634_s_at	1095.39129186144	992.104400031319	969.812646808561	1049.5706221888	1008.67385111201	1063.37772858048	1207.97153085857	1213.29038665503
32635_at	388.022300568104	391.622688459346	493.667485170128	530.987463008428	439.633095903257	418.106820877402	423.236028508667	438.27776589144
32636_f_at	254.149793510175	270.720407432726	443.784286895948	480.814870055527	286.244620369712	312.782572331039	321.509549961975	260.424340549151
32637_r_at	191.475092745353	230.607399615472	219.273556954136	244.151926832075	217.675618059896	231.455387900641	243.520781734366	240.997786572119
32638_s_at	258.69165178305	287.41412321081	557.731498054888	628.505280671897	305.655677073429	344.726017956593	307.616617181103	317.597300519283
32639_at	465.923436715241	455.078886582755	536.893527221841	551.840007179847	413.287897237463	409.353401300499	409.897537375772	429.36568772542
32640_at	560.055955511831	531.617595537153	634.537086044928	570.83185672683	897.7862453795	764.579919078151	609.236397697446	686.496811763346
32641_at	358.653139660366	362.68397552043	504.478574669388	529.715090657057	308.341394830433	318.161712065424	351.605558598263	338.010789454476
32642_at	1922.6883919509	2165.16547173714	4972.8759471973	5230.84081184684	1263.85755166355	1334.98280772657	1119.82922833761	1165.80295559507
32643_at	572.595491152796	545.487423760629	537.503133655882	566.846369563258	1020.62983600175	1122.78734191352	1300.52068957256	953.850046356007
32644_at	884.014471671086	981.184496498393	976.482063948221	956.132856978954	1158.38742622713	1137.95728244515	884.780484968339	983.024683498656
32645_at	531.280173512075	518.574444430994	687.272281280112	671.632996998997	537.859071566305	515.9721264605	511.080229132676	578.061753795283
32646_at	4340.5013928625	5385.70615382889	6798.89474421501	6409.11270301457	3638.93801847316	3532.06675259824	2827.04255069789	3304.32282384804
32647_at	635.176529728641	585.691261501938	551.078511438428	615.359521565247	419.597872058182	461.961811456538	448.80408148984	474.303586570736
32648_at	518.780468049585	507.650891818999	656.41539167866	560.358802592683	10694.6401953824	10949.514779881	707.678712410864	738.635494955642
32649_at	396.361726208022	407.047944446945	359.760913790416	331.926573257463	471.832531216861	446.197975852921	547.721556016939	552.103819856175
32650_at	8444.32032545956	9235.91254915816	3450.90481869749	3520.73197263638	1617.54351771321	1584.5328330964	1511.36181228887	1548.58367303491
32651_at	879.171542293814	1053.99490598181	1166.80368204024	1192.96104594428	985.590519340156	1065.53071003045	1086.61408901128	1167.58840104165
32652_g_at	2470.05924698195	3066.61131016131	983.133733425301	1108.01335913638	728.049731883536	777.509072882274	774.022131472026	773.705333636704
32653_at	817.305774537485	805.331185114713	1162.15484285985	952.633193745916	954.173498067515	840.341283393268	806.874934951912	825.491566297402
32654_g_at	419.978816742593	472.410358065215	497.187041137259	543.954261997449	374.98403289948	435.026999191846	300.041554313884	313.134186712266
32655_s_at	581.3470451368	567.815002913543	560.560280909891	632.745890106194	494.337279219065	528.592930453413	448.784698950867	477.113918250493
32656_at	272.819141933882	298.434374118876	313.316370312961	329.811425065138	266.690169325384	275.257313419556	322.593460317465	306.289551904478
32657_at	341.100645752946	343.489035750921	393.560894121813	386.401563587768	380.512173025955	402.598973234096	363.012164362658	418.174863856859
32658_at	1819.2746415635	1593.1922012689	1269.93306569142	1182.60021377138	1292.47961051616	1104.4267797147	1241.32512679066	1301.12237675246
32659_at	750.405059422484	740.517011474209	684.611818551704	711.07306794576	705.283454740568	699.481321386818	788.86316554241	723.507734640944
32660_at	1229.01023899131	1123.22570638196	1326.81361362448	1061.53473775208	1289.46877351437	1174.26926283064	1316.75143720061	1305.88720851867
32661_s_at	973.322294011519	1297.00184346479	1675.24910827835	1360.93565323132	1981.755073883	2200.8551989428	3230.7101726266	3355.44077079024
32662_at	684.649009846764	853.746457037413	703.385327626346	721.907599547724	600.740971654669	578.735519866247	557.236535337913	512.052631925018
32663_at	364.094029857736	405.885802779119	737.801801163727	600.653426990199	1722.85787880971	1745.29685351062	566.030161937102	697.105633073331
32664_at	418.285022884381	424.00973354154	412.456352410023	392.973097133918	1277.86089608436	1482.51084184131	1102.40555655551	960.965756970303
32665_at	400.131913163392	469.178913463954	489.887360236998	532.548925274191	286.058415067921	334.769429578608	223.994812818133	219.873089828011
32666_at	412.297700354424	396.105023788815	412.355336089914	393.944469133842	540.174122860369	576.655161601963	667.450928345777	660.666389436454
32667_at	369.252593768221	375.511596425768	362.265069032726	336.216191273917	323.6584797123	330.323648488559	325.924288840768	352.502386337797
32668_at	460.345760955417	513.023156428631	1068.84976616445	1215.54087682194	350.892170638199	401.24442015047	322.241853826078	321.957374658236
32669_at	275.809439980346	275.386388176106	271.779102303815	295.484061810282	230.549728177476	237.746596723885	245.158159735997	240.286645254877
32670_at	753.922756364214	758.131774376371	676.686545981324	634.943106983867	726.559110942796	673.490138717874	920.783440985074	958.156080622649
32671_at	762.952611219117	907.038308386188	873.426286835235	895.776302858415	1594.99348342471	1545.76206112895	1307.00059651252	1216.47026518609
32672_at	528.227336304008	598.847293689619	655.802313729231	690.170262707975	429.406940634152	446.182318780323	555.334050733974	532.75423286797
32673_at	894.853442742349	967.570499990662	1051.64896117203	1014.04622643429	909.79218042695	836.845599907335	857.277081716043	882.027999584207
32674_at	728.397089140179	648.148904550831	1130.31974910269	1176.31989965229	354.195924206945	387.221106452558	378.736845818523	405.500624516956
32675_at	363.842619060921	346.948144068037	349.040360202338	323.926462584653	369.212666920643	387.711210128572	385.205162479343	402.563341723315
32676_at	1321.83464127272	1447.90506542233	835.038723447014	806.404001727008	1703.5947062261	1890.65986495386	2123.76843322065	2280.93795640825
32677_at	1026.98139520627	944.171437830118	1130.13487047035	1031.02952509968	1046.86604665266	939.31811985698	1074.97686638921	1048.52582481952
32678_at	426.204692939664	371.87110042887	392.163198443442	344.732836040749	395.57557458653	391.055426891896	407.872735661164	431.272249029532
32679_at	1294.12786977054	1374.80582280985	1164.06833916747	1064.36593313321	1375.87450574914	1352.09924705331	1175.5949255777	1395.8060950824
32680_at	7111.97592322497	1278.14005222588	1804.82910934808	1301.29807214349	1506.94536039293	808.373419941212	2125.30068390428	2296.25245667063
32681_at	3258.37005076539	3310.73586582632	2802.34236226456	2926.19927807615	3637.24334446179	3145.68727212858	3309.86256811972	3458.21270091677
32682_at	277.460002408179	282.105472861757	354.684335663401	357.418867906039	309.596944691833	302.975037322406	281.481972983409	274.198828828577
32683_at	240.104869860413	251.493996816949	240.928581729811	254.013237323005	289.357644745199	319.810327575833	255.745451093726	263.977531814882
32684_at	422.224646700051	472.079105372983	369.386200619624	404.164273330995	297.854821125041	277.408135196393	294.437398261856	334.268175415628
32685_at	1054.06758891344	1034.91290431475	1723.20418582132	1375.95832297287	711.124990837123	448.5285219955	710.698669063419	693.056317601633
32686_at	346.24582959576	346.441937371319	363.850713391601	364.305637583014	358.638409453	364.114964485914	420.024591208089	391.722779299914
32687_s_at	665.843066416939	721.142517675682	725.081702696739	661.344462586273	807.112808029608	828.032855225634	900.949289169426	977.12997576138
32688_at	656.134404882209	740.126617832121	507.786005092786	534.24966709496	590.480274547658	596.452110435197	734.249262163611	548.285047919953
32689_s_at	606.76888989884	541.252773962605	764.803898748482	622.519320749025	603.929417953235	580.75273046304	577.326030595632	732.33869970166
32690_s_at	693.180993542523	618.901318575124	729.328739397037	746.314743154594	714.769850578724	700.983388217604	805.331795888354	731.731519209087
32691_s_at	615.230161059804	625.587882003895	747.149357359525	636.02825342645	944.564477217351	879.238629923082	587.565954999779	672.998368112203
32692_at	321.602535322667	321.661690538979	313.486805253863	294.920031213721	330.795035742191	309.403846797988	341.229339522228	372.67534868262
32693_at	392.546176312639	373.045156121981	512.5528109232	500.205001373036	436.49802352079	427.763480189866	464.842421536093	449.839934057807
32694_at	783.997388134063	644.250191135223	892.229709579122	745.563235091711	585.770067616523	622.505226997599	548.761630679851	1613.96043181819
32695_at	736.589039977776	676.705824638295	1096.52307101295	1297.49980801383	439.131027907112	465.383862377319	440.049736899985	444.446566183391
32696_at	316.821745939753	354.577396724937	421.971263203239	397.802296472693	285.306012166902	313.857582264978	331.1768997119	315.518374439774
32697_at	931.235536686404	805.066276174426	731.569568833962	594.669479937592	658.981303695506	591.962217903533	520.234544253443	680.57519245433
32698_at	497.765611960427	518.715910945067	473.335016623667	487.25009335132	611.873494999627	611.207669193339	610.656690052538	597.226373905892
32699_s_at	1324.05697367389	1228.65377379734	1105.41269523264	1005.78232663788	1631.63328200041	1464.66007476151	1609.04410536784	1569.83718497396
327_f_at	5973.57268329991	5172.2765371375	8466.22315146671	9546.68388810962	7616.6997185118	7951.70390654659	6157.21947730862	6411.35632827541
